#Wj xj yj
1.2917722074988953e-40 83.9110341 1.75
1.3437850651460947e-40 83.9832467 1.875
1.2914811335136603e-40 83.9110341 2.0
1.3434826125215118e-40 83.9832467 2.125
1.2913139933017957e-40 83.9110341 2.25
1.3436710722010716e-40 83.9832467 2.375
1.2911538279715792e-40 83.9110341 2.5
1.3431453318458926e-40 83.9832467 2.625
1.2912876307413454e-40 83.9110341 2.75
1.3437561843113122e-40 83.9832467 2.875
1.291395765997051e-40 83.9110341 3.0
1.343661036089336e-40 83.9832467 3.125
1.2916722365412723e-40 83.9110341 3.25
1.344033681880422e-40 83.9832467 3.375
1.2928042366046842e-40 83.9110341 3.5
1.347721232392077e-40 83.9832467 3.625
1.3006230876445685e-40 83.9110341 3.75
1.3625219182088368e-40 83.9832467 3.875
1.3239239132876714e-40 83.9110341 4.0
1.3997672556832606e-40 83.9832467 4.125
1.3765307685808829e-40 83.9110341 4.25
1.477808049127193e-40 83.9832467 4.375
1.4808414046379135e-40 83.9110341 4.5
1.625590213198397e-40 83.9832467 4.625
1.6684548961758004e-40 83.9110341 4.75
1.8719149246641705e-40 83.9832467 4.875
1.8926443423985615e-40 83.9110341 4.958333333333333
2.318764149081881e-40 84.1998845 0.041666666666666664
2.1135255408853803e-40 84.1276719 0.125
1.9959985682750422e-40 84.1998845 0.25
1.7825586834391088e-40 84.1276719 0.375
1.751206311329706e-40 84.1998845 0.5
1.610643011381856e-40 84.1276719 0.625
1.6210718451975269e-40 84.1998845 0.75
1.5207381331175066e-40 84.1276719 0.875
1.5551354106030442e-40 84.1998845 1.0
1.4772887294739402e-40 84.1276719 1.125
1.5252802157834795e-40 84.1998845 1.25
1.4594508534336578e-40 84.1276719 1.375
1.5148623207664799e-40 84.1998845 1.5
1.4547458400932503e-40 84.1276719 1.625
1.5131888854022004e-40 84.1998845 1.75
1.4543860902375203e-40 84.1276719 1.875
1.5132522294999205e-40 84.1998845 2.0
1.454100994310968e-40 84.1276719 2.125
1.5124797024090644e-40 84.1998845 2.25
1.453871285714979e-40 84.1276719 2.375
1.512754774438656e-40 84.1998845 2.5
1.4539267639042983e-40 84.1276719 2.625
1.5124100223945693e-40 84.1998845 2.75
1.4540062602575674e-40 84.1276719 2.875
1.5131775681879557e-40 84.1998845 3.0
1.4542705828305844e-40 84.1276719 3.125
1.5130860953804038e-40 84.1998845 3.25
1.4545877546492054e-40 84.1276719 3.375
1.5144712165821558e-40 84.1998845 3.5
1.4586112378105645e-40 84.1276719 3.625
1.5236204290987102e-40 84.1998845 3.75
1.4746304865639936e-40 84.1276719 3.875
1.5509542735119463e-40 84.1998845 4.0
1.5149396176878533e-40 84.1276719 4.125
1.6126600426045818e-40 84.1998845 4.25
1.599626565524706e-40 84.1276719 4.375
1.7358847509617233e-40 84.1998845 4.5
1.763114447703382e-40 84.1276719 4.625
1.969574377076339e-40 84.1998845 4.75
2.079793514918981e-40 84.1276719 4.875
2.302597501647016e-40 84.1998845 4.958333333333333
2.3922616759839325e-40 84.34430966666666 0.041666666666666664
2.4078058497258185e-40 84.41652223333334 0.125
2.142663504816505e-40 84.34430966666666 0.25
2.0833923994841728e-40 84.41652223333334 0.375
1.8939723757003233e-40 84.34430966666666 0.5
1.8864975970334294e-40 84.41652223333334 0.625
1.7543142286922786e-40 84.34430966666666 0.75
1.7814619720900628e-40 84.41652223333334 0.875
1.6830582498665713e-40 84.34430966666666 1.0
1.7305623325213169e-40 84.41652223333334 1.125
1.6507802753149079e-40 84.34430966666666 1.25
1.709667877846295e-40 84.41652223333334 1.375
1.6394871050178675e-40 84.34430966666666 1.5
1.7041981646015939e-40 84.41652223333334 1.625
1.6377581668817528e-40 84.34430966666666 1.75
1.7038363809752816e-40 84.41652223333334 1.875
1.6374091224222909e-40 84.34430966666666 2.0
1.7035019070819444e-40 84.41652223333334 2.125
1.6371806388284704e-40 84.34430966666666 2.25
1.703277149616716e-40 84.41652223333334 2.375
1.6369430401955435e-40 84.34430966666666 2.5
1.7031780826868211e-40 84.41652223333334 2.625
1.6371398314254344e-40 84.34430966666666 2.75
1.7033117370196362e-40 84.41652223333334 2.875
1.6373227410354687e-40 84.34430966666666 3.0
1.7036529152032136e-40 84.41652223333334 3.125
1.6376382120053536e-40 84.34430966666666 3.25
1.70398246689441e-40 84.41652223333334 3.375
1.6390668069975182e-40 84.34430966666666 3.5
1.7086972595185368e-40 84.41652223333334 3.625
1.6489867116308034e-40 84.34430966666666 3.75
1.7274898869634227e-40 84.41652223333334 3.875
1.678554525232532e-40 84.34430966666666 4.0
1.774698996547742e-40 84.41652223333334 4.125
1.7452285858680693e-40 84.34430966666666 4.25
1.873637407658563e-40 84.41652223333334 4.375
1.8774884151045388e-40 84.34430966666666 4.5
2.0610052174306844e-40 84.41652223333334 4.625
2.115339865224454e-40 84.34430966666666 4.75
2.3732825530775818e-40 84.41652223333334 4.875
2.399561280256861e-40 84.34430966666666 4.958333333333333
2.9398176920325223e-40 84.63316 0.041666666666666664
2.6796072882046522e-40 84.5609474 0.125
2.5305891099018e-40 84.63316 0.25
2.2599781397826406e-40 84.5609474 0.375
2.2202325492848647e-40 84.63316 0.5
2.042018134675433e-40 84.5609474 0.625
2.0552250216154996e-40 84.63316 0.75
1.9280221179626652e-40 84.5609474 0.875
1.9716379922866876e-40 84.63316 1.0
1.8729422977204534e-40 84.5609474 1.125
1.933791147273379e-40 84.63316 1.25
1.8503381759506424e-40 84.5609474 1.375
1.9205919742235744e-40 84.63316 1.5
1.844392111309071e-40 84.5609474 1.625
1.918479910309949e-40 84.63316 1.75
1.843970889117889e-40 84.5609474 1.875
1.9185618656731017e-40 84.63316 2.0
1.8435843304098047e-40 84.5609474 2.125
1.917593418452684e-40 84.63316 2.25
1.8432452377710664e-40 84.5609474 2.375
1.917971013657549e-40 84.63316 2.5
1.8432310333281173e-40 84.5609474 2.625
1.9174996515190146e-40 84.63316 2.75
1.843500612814507e-40 84.5609474 2.875
1.9184513480716863e-40 84.63316 3.0
1.8438410638631503e-40 84.5609474 3.125
1.918330109908173e-40 84.63316 3.25
1.8441552994922164e-40 84.5609474 3.375
1.920089944030556e-40 84.63316 3.5
1.849284788018986e-40 84.5609474 3.625
1.9317292256306536e-40 84.63316 3.75
1.8696400115952883e-40 84.5609474 3.875
1.9664088379786845e-40 84.63316 4.0
1.9207198916436215e-40 84.5609474 4.125
2.0446074652569835e-40 84.63316 4.25
2.0280876245413174e-40 84.5609474 4.375
2.200844723192879e-40 84.63316 4.5
2.2353658933508346e-40 84.5609474 4.625
2.4971169132575595e-40 84.63316 4.75
2.6368366225140197e-40 84.5609474 4.875
2.919308197467903e-40 84.63316 4.958333333333333
3.033001874243886e-40 84.7775852 0.041666666666666664
3.052690914551635e-40 84.8497978 0.125
2.7165354840036258e-40 84.7775852 0.25
2.641396835744706e-40 84.8497978 0.375
2.4012334096682726e-40 84.7775852 0.5
2.3917338117876712e-40 84.8497978 0.625
2.2241509821390854e-40 84.7775852 0.75
2.2585898837757737e-40 84.8497978 0.875
2.133824034246724e-40 84.7775852 1.0
2.1940365560876657e-40 84.8497978 1.125
2.0928969598503522e-40 84.7775852 1.25
2.167570629645409e-40 84.8497978 1.375
2.0785956359675868e-40 84.7775852 1.5
2.16065982059595e-40 84.8497978 1.625
2.076441883276801e-40 84.7775852 1.75
2.160337023008772e-40 84.8497978 1.875
2.0759318956142227e-40 84.7775852 2.0
2.1598838899487955e-40 84.8497978 2.125
2.0756833386205276e-40 84.7775852 2.25
2.158897142070013e-40 84.8497978 2.375
2.0754186622745477e-40 84.7775852 2.5
2.159436589502579e-40 84.8497978 2.625
2.0756227147739653e-40 84.7775852 2.75
2.159652445406177e-40 84.8497978 2.875
2.0758420643126706e-40 84.7775852 3.0
2.1600380164081275e-40 84.8497978 3.125
2.0762797408523474e-40 84.7775852 3.25
2.1604265082763965e-40 84.8497978 3.375
2.0780756269655444e-40 84.7775852 3.5
2.166348367007418e-40 84.8497978 3.625
2.0906713312444475e-40 84.7775852 3.75
2.1902161237694365e-40 84.8497978 3.875
2.128187156408605e-40 84.7775852 4.0
2.2500793786390343e-40 84.8497978 4.125
2.2126911192888996e-40 84.7775852 4.25
2.375488321600207e-40 84.8497978 4.375
2.3803750103473187e-40 84.7775852 4.5
2.6130441307825126e-40 84.8497978 4.625
2.681929438722272e-40 84.7775852 4.75
3.0089536847428112e-40 84.8497978 4.875
3.042244729236838e-40 84.7775852 4.958333333333333
3.7272267980194315e-40 85.0664356 0.041666666666666664
3.3973030179689956e-40 84.994223 0.125
3.2083897814459682e-40 85.0664356 0.25
2.865282468170499e-40 84.994223 0.375
2.8148601418817764e-40 85.0664356 0.5
2.5889092240703164e-40 84.994223 0.625
2.6056850082153817e-40 85.0664356 0.75
2.444409762353942e-40 84.994223 0.875
2.4996812228657017e-40 85.0664356 1.0
2.3745522254736773e-40 84.994223 1.125
2.451740195697741e-40 85.0664356 1.25
2.3459213373592043e-40 84.994223 1.375
2.4349402194637757e-40 85.0664356 1.5
2.3383887592136252e-40 84.994223 1.625
2.4324027293965152e-40 85.0664356 1.75
2.3378660903257953e-40 84.994223 1.875
2.4318999114795437e-40 85.0664356 2.0
2.337294761970797e-40 84.994223 2.125
2.431509978886796e-40 85.0664356 2.25
2.3370164314797645e-40 84.994223 2.375
2.4319779113885047e-40 85.0664356 2.5
2.3368327918971925e-40 84.994223 2.625
2.4314060682276733e-40 85.0664356 2.75
2.3372419526791796e-40 84.994223 2.875
2.4317470958883238e-40 85.0664356 3.0
2.3377344508375734e-40 84.994223 3.125
2.432243178905864e-40 85.0664356 3.25
2.338191686748992e-40 84.994223 3.375
2.434413930144998e-40 85.0664356 3.5
2.3445820316317805e-40 84.994223 3.625
2.4490793015042177e-40 85.0664356 3.75
2.3704266714923414e-40 84.994223 3.875
2.493142803302766e-40 85.0664356 4.0
2.4352173293874374e-40 84.994223 4.125
2.59227728867321e-40 85.0664356 4.25
2.5713075264939097e-40 84.994223 4.375
2.790325099720961e-40 85.0664356 4.5
2.834102025083995e-40 84.994223 4.625
3.1659610216137915e-40 85.0664356 4.75
3.343104285405337e-40 84.994223 4.875
3.701231619403889e-40 85.0664356 4.958333333333333
3.845382282695043e-40 85.2108608 0.041666666666666664
3.87036511738101e-40 85.2830734 0.125
3.4441518836519806e-40 85.2108608 0.25
3.34885450194e-40 85.2830734 0.375
3.0443485036783664e-40 85.2108608 0.5
3.0323283733693497e-40 85.2830734 0.625
2.8198599667123067e-40 85.2108608 0.75
2.863500827827666e-40 85.2830734 0.875
2.7053225006860094e-40 85.2108608 1.0
2.781724530050559e-40 85.2830734 1.125
2.653476691065423e-40 85.2108608 1.25
2.7481066877646028e-40 85.2830734 1.375
2.635278179539052e-40 85.2108608 1.5
2.7393433290202035e-40 85.2830734 1.625
2.6326565502845775e-40 85.2108608 1.75
2.7389429423923106e-40 85.2830734 1.875
2.632027413280477e-40 85.2108608 2.0
2.738361578211539e-40 85.2830734 2.125
2.6315463400670188e-40 85.2108608 2.25
2.737069367114223e-40 85.2830734 2.375
2.6311884368499456e-40 85.2108608 2.5
2.737840829715556e-40 85.2830734 2.625
2.63140539298701e-40 85.2108608 2.75
2.738124904413426e-40 85.2830734 2.875
2.631933523702117e-40 85.2108608 3.0
2.738627563797737e-40 85.2830734 3.125
2.6325163167383735e-40 85.2108608 3.25
2.739128688150366e-40 85.2830734 3.375
2.634731092366724e-40 85.2108608 3.5
2.7466015954929265e-40 85.2830734 3.625
2.6505768641153154e-40 85.2108608 3.75
2.7767927634061633e-40 85.2830734 3.875
2.6982351122328488e-40 85.2108608 4.0
2.85278875613729e-40 85.2830734 4.125
2.80538112812484e-40 85.2108608 4.25
3.0117658184701817e-40 85.2830734 4.375
3.0179372236431867e-40 85.2108608 4.5
3.3129167948527323e-40 85.2830734 4.625
3.4002692245073437e-40 85.2108608 4.75
3.814894382275309e-40 85.2830734 4.875
3.857106726724806e-40 85.2108608 4.958333333333333
4.725547030145753e-40 85.49971113333334 0.041666666666666664
4.30727144300006e-40 85.42749856666667 0.125
4.067731448630166e-40 85.49971113333334 0.25
3.6327130505551324e-40 85.42749856666667 0.375
3.5687949281639628e-40 85.49971113333334 0.5
3.2823193351091788e-40 85.42749856666667 0.625
3.303571162070243e-40 85.49971113333334 0.75
3.0991066541458364e-40 85.42749856666667 0.875
3.1692480295075204e-40 85.49971113333334 1.0
3.0106102463739045e-40 85.42749856666667 1.125
3.1084295934882344e-40 85.49971113333334 1.25
2.974237282039552e-40 85.42749856666667 1.375
3.087153249697016e-40 85.49971113333334 1.5
2.9646965924108793e-40 85.42749856666667 1.625
3.0838176086544103e-40 85.49971113333334 1.75
2.9639636328403226e-40 85.42749856666667 1.875
3.0831426257756833e-40 85.49971113333334 2.0
2.9632604464536742e-40 85.42749856666667 2.125
3.083447371012228e-40 85.49971113333334 2.25
2.962971348228726e-40 85.42749856666667 2.375
3.0821332331382055e-40 85.49971113333334 2.5
2.9628100498460934e-40 85.42749856666667 2.625
3.083390386827677e-40 85.49971113333334 2.75
2.9632491506760914e-40 85.42749856666667 2.875
3.0829990993140838e-40 85.49971113333334 3.0
2.9638887098607914e-40 85.42749856666667 3.125
3.083665705084781e-40 85.49971113333334 3.25
2.9645026494995678e-40 85.42749856666667 3.375
3.0865034015810104e-40 85.49971113333334 3.5
2.972559977931227e-40 85.42749856666667 3.625
3.1050358789828164e-40 85.49971113333334 3.75
3.005261948401115e-40 85.42749856666667 3.875
3.160829726753718e-40 85.49971113333334 4.0
3.0874846914320756e-40 85.42749856666667 4.125
3.2866336340391107e-40 85.49971113333334 4.25
3.2600334167123267e-40 85.42749856666667 4.375
3.537694600934404e-40 85.49971113333334 4.5
3.5931798099037115e-40 85.42749856666667 4.625
4.0139256709993755e-40 85.49971113333334 4.75
4.238541910002993e-40 85.42749856666667 4.875
4.692596864962762e-40 85.49971113333334 4.958333333333333
4.875335383361318e-40 85.6441363 0.041666666666666664
4.907009374512197e-40 85.7163489 0.125
4.366635122245151e-40 85.6441363 0.25
4.245812281197774e-40 85.7163489 0.375
3.859751682640935e-40 85.6441363 0.5
3.844506846680158e-40 85.7163489 0.625
3.5751258751344496e-40 85.6441363 0.75
3.6304979204487194e-40 85.7163489 0.875
3.4299765261281386e-40 85.6441363 1.0
3.5268388712105523e-40 85.7163489 1.125
3.3642169665083386e-40 85.6441363 1.25
3.48417880448458e-40 85.7163489 1.375
3.341121692122292e-40 85.6441363 1.5
3.4730362482851457e-40 85.7163489 1.625
3.3377332351694774e-40 85.6441363 1.75
3.472136710927804e-40 85.7163489 1.875
3.3369394124641005e-40 85.6441363 2.0
3.4714221538388196e-40 85.7163489 2.125
3.3363199569448626e-40 85.6441363 2.25
3.471012339943528e-40 85.7163489 2.375
3.3361335324966548e-40 85.6441363 2.5
3.471029575520714e-40 85.7163489 2.625
3.3361937793862275e-40 85.6441363 2.75
3.4714093898012394e-40 85.7163489 2.875
3.336802142011066e-40 85.6441363 3.0
3.471991888035357e-40 85.7163489 3.125
3.3375959299589877e-40 85.6441363 3.25
3.473185804839934e-40 85.7163489 3.375
3.3404490247629007e-40 85.6441363 3.5
3.4821287528468328e-40 85.7163489 3.625
3.3605211551322967e-40 85.6441363 3.75
3.5205269570961785e-40 85.7163489 3.875
3.4208315176161513e-40 85.6441363 4.0
3.616794202767523e-40 85.7163489 4.125
3.5567938717905432e-40 85.6441363 4.25
3.818468545686036e-40 85.7163489 4.375
3.8262721845826765e-40 85.6441363 4.5
4.2002489756773615e-40 85.7163489 4.625
4.310985511101052e-40 85.6441363 4.75
4.836661590230517e-40 85.7163489 4.875
4.890206827148093e-40 85.6441363 4.958333333333333
5.9912316897538046e-40 85.9329867 0.041666666666666664
5.4609289560335955e-40 85.8607741 0.125
5.157212138057911e-40 85.9329867 0.25
4.605692687550653e-40 85.8607741 0.375
4.524673426079721e-40 85.9329867 0.5
4.161468855115917e-40 85.8607741 0.625
4.188422545155803e-40 85.9329867 0.75
3.929216291325338e-40 85.8607741 0.875
4.018182360917857e-40 85.9329867 1.0
3.817032980938696e-40 85.8607741 1.125
3.941000747813079e-40 85.9329867 1.25
3.77086083081789e-40 85.8607741 1.375
3.91398478675778e-40 85.9329867 1.5
3.758707615691995e-40 85.8607741 1.625
3.909845062076687e-40 85.9329867 1.75
3.757895463563808e-40 85.8607741 1.875
3.9090151843727306e-40 85.9329867 2.0
3.757082752339439e-40 85.8607741 2.125
3.908399000330709e-40 85.9329867 2.25
3.756483274917207e-40 85.8607741 2.375
3.909239690819225e-40 85.9329867 2.5
3.756229726422243e-40 85.8607741 2.625
3.908350807166057e-40 85.9329867 2.75
3.756865314822637e-40 85.8607741 2.875
3.908878757954558e-40 85.9329867 3.0
3.7576820654725755e-40 85.8607741 3.125
3.9097112302741e-40 85.9329867 3.25
3.75876540142953e-40 85.8607741 3.375
3.913036007649832e-40 85.9329867 3.5
3.768677602004459e-40 85.8607741 3.625
3.9367432363112475e-40 85.9329867 3.75
3.8101657046646274e-40 85.8607741 3.875
4.0073372491505025e-40 85.9329867 4.0
3.9143525596368135e-40 85.8607741 4.125
4.166881626935914e-40 85.9329867 4.25
4.133212098456219e-40 85.8607741 4.375
4.485245524436165e-40 85.9329867 4.5
4.555582152913944e-40 85.8607741 4.625
5.0890127681522816e-40 85.9329867 4.75
5.373776463115442e-40 85.8607741 4.875
5.949448491456118e-40 85.9329867 4.958333333333333
6.18113210120104e-40 86.0774119 0.041666666666666664
6.221269886350342e-40 86.1496245 0.125
5.536165845887107e-40 86.0774119 0.25
5.3830092924357506e-40 86.1496245 0.375
4.893561411245127e-40 86.0774119 0.5
4.874228170288e-40 86.1496245 0.625
4.532720126297268e-40 86.0774119 0.75
4.6029869003185834e-40 86.1496245 0.875
4.348743710804712e-40 86.0774119 1.0
4.471451469364936e-40 86.1496245 1.125
4.26527937706086e-40 86.0774119 1.25
4.417432723265416e-40 86.1496245 1.375
4.236021577627604e-40 86.0774119 1.5
4.403265274453865e-40 86.1496245 1.625
4.231676510992824e-40 86.0774119 1.75
4.4019605145734234e-40 86.1496245 1.875
4.2307696825075115e-40 86.0774119 2.0
4.401041671187939e-40 86.1496245 2.125
4.229997252122826e-40 86.0774119 2.25
4.40178273135092e-40 86.1496245 2.375
4.22955276827443e-40 86.0774119 2.5
4.399856225732322e-40 86.1496245 2.625
4.229922954600465e-40 86.0774119 2.75
4.401940923740842e-40 86.1496245 2.875
4.230597252504616e-40 86.0774119 3.0
4.401662408919531e-40 86.1496245 3.125
4.231505546295258e-40 86.0774119 3.25
4.402920360433274e-40 86.1496245 3.375
4.234962051695798e-40 86.0774119 3.5
4.414895031340819e-40 86.1496245 3.625
4.2606439063440266e-40 86.0774119 3.75
4.4634266428144115e-40 86.1496245 3.875
4.336990393927387e-40 86.0774119 4.0
4.585458150011533e-40 86.1496245 4.125
4.509394453985125e-40 86.0774119 4.25
4.841169031019685e-40 86.1496245 4.375
4.851105226587182e-40 86.0774119 4.5
5.3252546137917994e-40 86.1496245 4.625
5.46563857883653e-40 86.0774119 4.75
6.132098916923011e-40 86.1496245 4.875
6.199979689276071e-40 86.0774119 4.958333333333333
7.595920593339235e-40 86.3662623 0.041666666666666664
6.923562789268437e-40 86.2940497 0.125
6.538500614337926e-40 86.3662623 0.25
5.839274879271102e-40 86.2940497 0.375
5.7365517594157085e-40 86.3662623 0.5
5.276090593590426e-40 86.2940497 0.625
5.310328261321137e-40 86.3662623 0.75
4.981693946222774e-40 86.2940497 0.875
5.094365459150508e-40 86.3662623 1.0
4.839351659304633e-40 86.2940497 1.125
4.996605894600818e-40 86.3662623 1.25
4.7809357376716964e-40 86.2940497 1.375
4.962445528246618e-40 86.3662623 1.5
4.765459292643203e-40 86.2940497 1.625
4.956965518826203e-40 86.3662623 1.75
4.7643009266336486e-40 86.2940497 1.875
4.957147110523621e-40 86.3662623 2.0
4.763387442219564e-40 86.2940497 2.125
4.954676788200655e-40 86.3662623 2.25
4.7627446403373546e-40 86.2940497 2.375
4.95554394993569e-40 86.3662623 2.5
4.762825039009407e-40 86.2940497 2.625
4.95434174940604e-40 86.3662623 2.75
4.7630470859209315e-40 86.2940497 2.875
4.956887682925631e-40 86.3662623 3.0
4.763952040173769e-40 86.2940497 3.125
4.956670068962817e-40 86.3662623 3.25
4.7651060300942746e-40 86.2940497 3.375
4.9612796524573324e-40 86.3662623 3.5
4.778127901567968e-40 86.2940497 3.625
4.9910363172625586e-40 86.3662623 3.75
4.830655286004691e-40 86.2940497 3.875
5.080712975488739e-40 86.3662623 4.0
4.962740769764876e-40 86.2940497 4.125
5.282872991440413e-40 86.3662623 4.25
5.240204114631411e-40 86.2940497 4.375
5.686551207086124e-40 86.3662623 4.5
5.775755029779927e-40 86.2940497 4.625
6.452061608632746e-40 86.3662623 4.75
6.813069466783602e-40 86.2940497 4.875
7.542911813211813e-40 86.3662623 4.958333333333333
7.836685332648664e-40 86.5106875 0.041666666666666664
7.887504950599231e-40 86.5829001 0.125
7.0189354106433155e-40 86.5106875 0.25
6.824768642653143e-40 86.5829001 0.375
6.2042478598427216e-40 86.5106875 0.5
6.1797932398723455e-40 86.5829001 0.625
5.746814883177715e-40 86.5106875 0.75
5.835785689655501e-40 86.5829001 0.875
5.5134315532962855e-40 86.5106875 1.0
5.66906251722072e-40 86.5829001 1.125
5.407739663491666e-40 86.5106875 1.25
5.600643491148287e-40 86.5829001 1.375
5.370696424749404e-40 86.5106875 1.5
5.582717037523144e-40 86.5829001 1.625
5.364939257977267e-40 86.5106875 1.75
5.582289078931624e-40 86.5829001 1.875
5.363823415051996e-40 86.5106875 2.0
5.579186264408707e-40 86.5829001 2.125
5.363269964851973e-40 86.5106875 2.25
5.580047717265448e-40 86.5829001 2.375
5.362408906962951e-40 86.5106875 2.5
5.579228624305924e-40 86.5829001 2.625
5.362948073422322e-40 86.5106875 2.75
5.579783105382179e-40 86.5829001 2.875
5.363606548989204e-40 86.5106875 3.0
5.580957588615443e-40 86.5829001 3.125
5.364674177884932e-40 86.5106875 3.25
5.582065904192629e-40 86.5829001 3.375
5.369390168556697e-40 86.5106875 3.5
5.5973582545100196e-40 86.5829001 3.625
5.401709231648653e-40 86.5106875 3.75
5.658910891126831e-40 86.5829001 3.875
5.4986968450391075e-40 86.5106875 4.0
5.813680241975681e-40 86.5829001 4.125
5.717135388824279e-40 86.5106875 4.25
6.1377655731134206e-40 86.5829001 4.375
6.1503997663875794e-40 86.5106875 4.5
6.751567684994975e-40 86.5829001 4.625
6.929574583994284e-40 86.5106875 4.75
7.774556457572047e-40 86.5829001 4.875
7.860546473257043e-40 86.5106875 4.958333333333333
9.630361617759984e-40 86.79953783333333 0.041666666666666664
8.777891219274452e-40 86.72732526666668 0.125
8.289752201101694e-40 86.79953783333333 0.25
7.403254748093105e-40 86.72732526666668 0.375
7.2730605455049165e-40 86.79953783333333 0.5
6.689274843955745e-40 86.72732526666668 0.625
6.732613127950874e-40 86.79953783333333 0.75
6.315908443825539e-40 86.72732526666668 0.875
6.458748541936526e-40 86.79953783333333 1.0
6.135474831357648e-40 86.72732526666668 1.125
6.334898664529658e-40 86.79953783333333 1.25
6.0614629087845375e-40 86.72732526666668 1.375
6.291427571340074e-40 86.79953783333333 1.5
6.041812660885531e-40 86.72732526666668 1.625
6.284616143394774e-40 86.79953783333333 1.75
6.040204019424273e-40 86.72732526666668 1.875
6.2849054073480765e-40 86.79953783333333 2.0
6.03942497640976e-40 86.72732526666668 2.125
6.2817006119091865e-40 86.79953783333333 2.25
6.038364577130375e-40 86.72732526666668 2.375
6.282839672932539e-40 86.79953783333333 2.5
6.037996418613506e-40 86.72732526666668 2.625
6.281326980403637e-40 86.79953783333333 2.75
6.039036219439906e-40 86.72732526666668 2.875
6.284637339707827e-40 86.79953783333333 3.0
6.0402457749874665e-40 86.72732526666668 3.125
6.284314766083487e-40 86.79953783333333 3.25
6.041357504269171e-40 86.72732526666668 3.375
6.2901178169981384e-40 86.79953783333333 3.5
6.05790567473826e-40 86.72732526666668 3.625
6.327871911680036e-40 86.79953783333333 3.75
6.124544645513713e-40 86.72732526666668 3.875
6.441587762918186e-40 86.79953783333333 4.0
6.292004470292062e-40 86.72732526666668 4.125
6.697843272559533e-40 86.79953783333333 4.25
6.643698513736726e-40 86.72732526666668 4.375
7.20960537591533e-40 86.79953783333333 4.5
7.322722505417353e-40 86.72732526666668 4.625
8.180180963108136e-40 86.79953783333333 4.75
8.637919247423304e-40 86.72732526666668 4.875
9.563215670561896e-40 86.79953783333333 4.958333333333333
9.935639616276053e-40 86.943963 0.041666666666666664
1.0000182887429032e-39 87.0161756 0.125
8.898925136090438e-40 86.943963 0.25
8.652761553410741e-40 87.0161756 0.375
7.866027532805757e-40 86.943963 0.5
7.834999739441544e-40 87.0161756 0.625
7.286004105242668e-40 86.943963 0.75
7.398737227383762e-40 87.0161756 0.875
6.990063666414614e-40 86.943963 1.0
7.187491526060416e-40 87.0161756 1.125
6.856119347495868e-40 86.943963 1.25
7.100521636291444e-40 87.0161756 1.375
6.8089840975810346e-40 86.943963 1.5
7.077781116070687e-40 87.0161756 1.625
6.801976003057229e-40 86.943963 1.75
7.0763952048344734e-40 87.0161756 1.875
6.8005418973522276e-40 86.943963 2.0
7.075042517772563e-40 87.0161756 2.125
6.799583713867163e-40 86.943963 2.25
7.0740501919423e-40 87.0161756 2.375
6.798578892290224e-40 86.943963 2.5
7.071875430989506e-40 87.0161756 2.625
6.7993292743075465e-40 86.943963 2.75
7.0750915834752916e-40 87.0161756 2.875
6.800154657327697e-40 86.943963 3.0
7.076613245241603e-40 87.0161756 3.125
6.801762624254425e-40 86.943963 3.25
7.077561458341771e-40 87.0161756 3.375
6.807723078594905e-40 86.943963 3.5
7.096673353516427e-40 87.0161756 3.625
6.848537192984223e-40 86.943963 3.75
7.174584335950408e-40 87.0161756 3.875
6.971509305465246e-40 86.943963 4.0
7.370868812665494e-40 87.0161756 4.125
7.248427294981287e-40 86.943963 4.25
7.78169217136247e-40 87.0161756 4.375
7.797701091130748e-40 86.943963 4.5
8.559897628314922e-40 87.0161756 4.625
8.78556710036464e-40 86.943963 4.75
9.856844286465893e-40 87.0161756 4.875
9.96593922597658e-40 86.943963 4.958333333333333
1.2209900618050509e-39 87.2328134 0.041666666666666664
1.1129108797429305e-39 87.1606008 0.125
1.0510176400539065e-39 87.2328134 0.25
9.386210754996802e-40 87.1606008 0.375
9.221142235109574e-40 87.2328134 0.5
8.480933100409157e-40 87.1606008 0.625
8.535764865815826e-40 87.2328134 0.75
8.007476853178392e-40 87.1606008 0.875
8.188756552445612e-40 87.2328134 1.0
7.77885027766809e-40 87.1606008 1.125
8.031482689474862e-40 87.2328134 1.25
7.684761072300032e-40 87.1606008 1.375
7.976425671860642e-40 87.2328134 1.5
7.660115119018206e-40 87.1606008 1.625
7.968370544664203e-40 87.2328134 1.75
7.658595018711918e-40 87.1606008 1.875
7.96675541909594e-40 87.2328134 2.0
7.65681402465545e-40 87.1606008 2.125
7.965687867725987e-40 87.2328134 2.25
7.655160848841829e-40 87.1606008 2.375
7.964908243745864e-40 87.2328134 2.5
7.655241322189079e-40 87.1606008 2.625
7.96504293936225e-40 87.2328134 2.75
7.65617614628579e-40 87.1606008 2.875
7.966445088976622e-40 87.2328134 3.0
7.65811909223416e-40 87.1606008 3.125
7.96800729305726e-40 87.2328134 3.25
7.659948748943115e-40 87.1606008 3.375
7.974945940062864e-40 87.2328134 3.5
7.680531274883763e-40 87.1606008 3.625
8.02275398869161e-40 87.2328134 3.75
7.764916971509033e-40 87.1606008 3.875
8.166864837115e-40 87.2328134 4.0
7.977306644791972e-40 87.1606008 4.125
8.49186199454153e-40 87.2328134 4.25
8.423141802814924e-40 87.1606008 4.375
9.140604660702898e-40 87.2328134 4.5
